item_id,price,quantity
214848127,18846,3
214848129,0,0
214848133,6282,1
214848140,1002,13
214848142,5646,12
214848157,99693,182
214848159,61485,94
214848161,8057,11
214848163,10460,24
214848165,65446,146
214848167,11407,11
214848170,10370,10
214848172,0,0
214848174,0,0
214848176,13598,29
214848178,8138,29
214848180,0,0
214848185,39546,148
214848193,28168,2
214848197,0,0
214848200,20839,1
214848202,20839,1
214848204,20839,1
214848210,14556,1
214848212,0,0
214848215,3455,1
214848217,0,0
214848219,18011,2
214848221,15706,2
214848223,12879,2
214848225,6282,1
214848227,6910,2
214848230,15706,2
214848234,7329,1
214848240,0,0
214848242,37593,3
214848245,18745,1
214848247,0,0
214848249,7329,1
214848251,18848,2
214848253,0,0
214848255,40732,5
214848257,8377,1
214848260,5235,1
214848262,7325,5
214848264,65658,3
214848266,43772,2
214848268,175088,8
214848270,21886,1
214848272,5488,7
214848283,5235,1
214848287,6282,2
214848292,4502,1
214848294,4188,1
214848298,100137,149
214848300,53720,129
214848302,296480,223
214848305,40285,71
214848307,28458,35
214848309,26784,21
214848311,4986,10
214848313,8946,10
214848315,739263,357
214848317,0,0
214848320,12661,11
214848322,16066,47
214848324,131067,54
214848326,871516,286
214848328,9779,12
214848330,5440,8
214848335,10525,24
214848337,101150,158
214848339,1884,1
214848345,2093,1
214848347,0,0
214848350,7329,1
214848360,0,0
214848362,15705,3
214848365,0,0
214848367,8377,1
214848369,0,0
214848371,14958,30
214848373,292,1
214848375,22899,58
214848377,17062,39
214848380,49872,103
214848382,33300,3
214848384,58182,153
214848388,104300,4
214848390,1360,1
214848392,0,0
214848395,2093,1
214848397,3768,6
214848401,0,0
214848405,0,0
214848407,56235,3
214848410,14958,33
214848429,0,0
214848431,2084,1
214848440,0,0
214848452,0,0
214848472,5016,8
214848480,0,0
214848504,0,0
214848510,0,0
214848515,10460,10
214848517,0,0
214848534,1046,1
214848538,6068,4
214848577,8850,5
214848581,13509,2
214848583,1099,1
214848585,19792,1
214848590,29217,2
214848596,88820,231
214848600,6800,5
214848602,171027,191
214848605,25772,66
214848607,15512,57
214848609,1568,2
214848611,0,0
214848613,3105,9
214848615,4080,4
214848617,10470,2
214848620,20088,12
214848622,4080,6
214848626,1360,1
214848630,32686,63
214848632,26170,10
214848635,29526,6
214848641,22148,75
214848645,0,0
214848647,48942,25
214848650,25040,12
214848654,8740,5
214848656,17000,26
214848658,386829,365
214848667,0,0
214848673,3758,1
214848675,0,0
214848680,0,0
214848682,18809,53
214848684,0,0
214848686,15286,2
214848688,37172,112
214848692,24171,24
214848695,8840,13
214848701,25781,30
214848703,0,0
214848705,0,0
214848707,0,0
214848712,0,0
214848714,62622,2
214848716,16650,1
214848718,0,0
214848720,0,0
214848727,526736,20
214848729,958085,22
214848731,8377,2
214848733,5235,1
214848735,67545,5
214848740,79028,41
214848742,21457,9
214848744,2093,1
214848746,657010,250
214848748,52764,15
214848750,33504,7
214848752,12249,3
214848755,20724,11
214848757,91704,143
214848770,2694,7
214848772,31311,1
214848776,0,0
214848778,179908,2
214848791,0,0
214848793,5862,2
214848795,84382,34
214848806,0,0
214848808,16650,34
214848823,70150,11
214848825,0,0
214848827,0,0
214848832,2216,4
214848838,0,0
214848845,181937,80
214848847,118553,118
214848849,60065,41
214848851,6004,22
214848853,8900,1
214848855,25128,4
214848857,25131,3
214848860,0,0
214848862,23874,3
214848864,53397,18
214848866,22828,2
214848890,0,0
214848898,75188,2
214848900,46077,1
214848911,62622,2
214848922,0,0
214848926,115393,307
214848928,4188,1
214848937,4188,1
214848941,14528,24
214848945,14545,10
214848947,1046,2
214848950,2040,3
214848952,20307,11
214848954,4339,9
214848956,12123,112
214848958,4982,23
214848960,0,0
214848962,13611,2
214848967,59878,27
214848969,89778,105
214848971,1779,1
214848973,6906,8
214848975,42840,120
214848977,67602,46
214848980,164662,314
214848982,3453,3
214848986,230713,274
214848988,5022,4
214848990,122905,53
214848992,5022,6
214848995,84780,69
214848997,15904,18
214848999,83720,83
214849001,32439,81
214849003,67824,34
214849007,0,0
214849010,161298,691
214849012,128968,57
214849016,3344,12
214849018,194845,141
214849020,25112,23
214849022,8217,15
214849031,82924,155
214849033,17179,117
214849037,357089,35
214849040,41885,5
214849042,0,0
214849046,12092,27
214849048,34013,143
214849050,35154,21
214849052,58412,265
214849055,50919,227
214849057,180694,209
214849059,501396,13
214849061,125655,17
214849063,37386,3
214849065,0,0
214849070,23134,18
214849072,2770,8
214849074,0,0
214849076,37774,44
214849078,9184,107
214849080,108168,182
214849082,42010,80
214849085,0,0
214849087,5235,1
214849089,0,0
214849091,0,0
214849093,837,1
214849095,9424,2
214849097,3262,6
214849100,28256,71
214849102,185668,235
214849104,48172,4
214849108,0,0
214849110,10471,1
214849117,3978,1
214849119,0,0
214849121,6282,2
214849123,2640,13
214849125,20930,15
214849127,7171,19
214849130,4711,1
214849132,3109227,322
214849134,1465,1
214849136,51414,109
214849138,28260,20
214849140,0,0
214849145,7328,2
214849147,0,0
214849149,0,0
214849151,14658,2
214849153,165914,236
214849155,200843,214
214849157,37865,41
214849160,0,0
214849162,31098,3
214849164,60668,58
214849166,67545,3
214849168,9212,4
214849170,4397,1
214849172,0,0
214849175,0,0
214849177,34242,3
214849179,2185,7
214849181,0,0
214849183,8790,7
214849185,15061,40
214849190,1256,1
214849192,3073,15
214849194,21306,118
214849198,11934,6
214849200,11934,6
214849202,1360,1
214849205,1256,1
214849207,142392,48
214849209,6282,1
214849211,12564,6
214849213,0,0
214849217,3664,4
214849220,7328,2
214849222,31311,1
214849228,87731,22
214849230,64246,57
214849237,0,0
214849239,37029,56
214849241,0,0
214849243,14137,1
214849245,45423,172
214849247,146997,152
214849250,66257,81
214849252,13074,44
214849254,626,12
214849258,4041,10
214849262,4185,5
214849265,837,1
214849267,837,1
214849269,3348,4
214849271,5967,3
214849273,1140,1
214849275,5540,10
214849282,41448,22
214849284,158767,194
214849286,14960,43
214849290,8395,38
214849292,2093,1
214849295,55178,53
214849297,12134,47
214849299,12552,12
214849301,17666,53
214849312,316251,160
214849314,83566,108
214849318,43673,148
214849320,31363,132
214849322,67356,159
214849325,238210,180
214849327,5375101,557
214849329,74749,17
214849331,69791,65
214849333,11999,29
214849337,32928,179
214849342,52098,52
214849344,182148,100
214849350,172590,187
214849352,9841,3
214849355,99668,26
214849357,11001,40
214849361,107825,29
214849363,47725,93
214849365,44361,70
214849367,1570,1
214849376,3138,7
214849382,0,0
214849385,18008,4
214849389,837,1
214849391,99670,33
214849393,61210,45
214849395,41840,42
214849404,217983,94
214849406,193691,92
214849408,836,2
214849412,0,0
214849415,12043,1
214849419,19792,1
214849421,0,0
214849423,19792,1
214849425,4711,1
214849427,0,0
214849430,54036,4
214849432,0,0
214849434,100524,12
214849436,74772,6
214849438,11414,1
214849445,19788,3
214849447,4502,1
214849455,71145,90
214849457,2508,4
214849460,48116,48
214849462,34518,34
214849464,110876,109
214849466,17883,28
214849468,250515,176
214849483,36547,1
214849487,0,0
214849492,77284,2
214849496,0,0
214849498,94143,1
214849505,0,0
214849520,0,0
214849562,14556,1
214849631,0,0
214849637,0,0
214849655,41783,1
214849678,0,0
214849689,158756,4
214849693,45868,2
214849697,0,0
214849702,0,0
214849706,22934,1
214849712,35396,2
214849734,59418,202
214849736,58665,104
214849738,48093,106
214849740,23508,71
214849742,32880,53
214849745,14271,22
214849747,62772,89
214849753,21505,123
214849757,45653,151
214849760,37788,118
214849762,44188,108
214849764,53694,166
214849766,50862,25
214849768,1046,2
214849770,0,0
214849775,27935,41
214849777,3294,6
214849779,4188,1
214849781,0,0
214849783,5235,2
214849785,6282,2
214849790,0,0
214849796,111954,134
214849807,2099521,600
214849809,90449,419
214849815,29312,8
214849824,0,0
214849839,58631,9
214849862,0,0
214849905,3664,1
214849914,6279,3
214849920,5235,1
214849946,0,0
214849950,0,0
214849957,18846,3
214850000,0,0
214850010,6276,6
214850034,1046,1
214850036,0,0
214850040,13600,10
214850045,0,0
214850057,1570,1
214850060,837,1
214850085,1360,1
214850090,1046,1
214850094,1046,1
214850098,2511,3
214850100,0,0
214850107,10460,10
214850147,0,0
214850201,833,1
214850210,0,0
214850212,728,1
214850214,0,0
214850250,20940,5
214850280,20940,4
214850282,304668,488
214850285,185620,210
214850287,135117,76
214850291,125830,498
214850293,0,0
214850295,70836,259
214850297,12564,3
214850300,4707,1
214850302,31410,6
214850304,185016,750
214850306,18844,4
214850308,7956,4
214850310,187968,302
214850312,15705,5
214850315,244697,298
214850319,7851,4
214850321,18956,42
214850323,16752,5
214850325,14168,15
214850330,17584,18
214850332,40800,34
214850336,7818,4
214850340,30024,15
214850342,0,0
214850347,0,0
214850349,5495,6
214850351,5545,18
214850353,5856,9
214850357,54719,93
214850360,45438,85
214850362,40081,73
214850364,24360,32
214850366,218283,439
214850368,128338,59
214850370,79482,639
214850372,150060,545
214850377,14658,2
214850379,0,0
214850381,941,1
214850387,144501,246
214850392,58624,16
214850394,0,0
214850396,39240,44
214850398,107780,152
214850400,105375,143
214850402,30741,101
214850405,74065,153
214850409,624,3
214850411,32223,41
214850413,513238,84
214850415,69456,85
214850417,720,3
214850420,133888,130
214850422,74804,158
214850424,1674,1
214850426,0,0
214850428,1674,1
214850430,1046,1
214850432,10052,2
214850435,22929,3
214850437,26384,4
214850439,45972,1
214850441,0,0
214850445,45552,3
214850447,26180,2
214850450,807701,19
214850452,131106,8
214850454,5130,1
214850456,0,0
214850462,89641,3
214850465,39584,2
214850467,0,0
214850469,58434,2
214850475,0,0
214850477,32358,3
214850480,9319,1
214850482,29112,2
214850484,18745,1
214850488,0,0
214850490,0,0
214850492,14556,1
214850503,0,0
214850514,0,0
214850518,24609,1
214850520,39584,2
214850531,72256,2
214850533,0,0
214850535,28170,1
214850537,11098,2
214850540,13509,1
214850542,34558,2
214850544,51837,3
214850546,0,0
214850548,0,0
214850550,32976,9
214850552,1003,3
214850555,0,0
214850557,41850,56
214850559,0,0
214850561,20940,4
214850565,0,0
214850567,9004,2
214850570,14030,2
214850574,0,0
214850578,3874,1
214850580,0,0
214850585,31412,4
214850593,0,0
214850597,12564,4
214850602,15286,2
214850604,12462,1
214850608,0,0
214850610,0,0
214850612,78450,76
214850615,26784,17
214850617,5016,11
214850619,129817,128
214850621,121544,191
214850625,152514,150
214850630,822727,264
214850632,0,0
214850634,0,0
214850645,0,0
214850647,6910,2
214850649,6696,4
214850653,0,0
214850655,0,0
214850662,21987,3
214850664,0,0
214850668,21782,2
214850670,54455,5
214850672,26384,5
214850677,36720,31
214850679,32656,37
214850681,8469,13
214850683,1464,2
214850690,8377,1
214850692,6742,26
214850694,201775,95
214850696,2303,1
214850700,351302,332
214850702,91060,58
214850705,49928,74
214850707,1621931,137
214850709,34677,230
214850711,171685,166
214850713,42250,273
214850715,618888,30
214850720,63394,77
214850722,90375,7
214850724,326310,24
214850726,10905,40
214850730,1416904,279
214850732,86870,56
214850735,150960,115
214850739,158838,593
214850741,122843,471
214850743,1301859,684
214850747,194879,202
214850750,5440,4
214850752,75940,76
214850754,262934,125
214850756,66230,47
214850758,600972,378
214850760,64460,87
214850762,26574,26
214850765,216881,97
214850767,40587,358
214850769,30964,32
214850771,1028853,544
214850775,554,1
214850777,1200,8
214850780,6260,41
214850782,449,2
214850784,3750,3
214850786,49493,43
214850788,32228,28
214850790,216822,343
214850792,171282,268
214850795,91001,3
214850797,120218,4
214850799,147760,5
214850803,5337,3
214850805,1779,1
214850807,33714,9
214850810,46072,8
214850812,5967,3
214850814,0,0
214850816,0,0
214850818,0,0
214850820,0,0
214850822,5024,2
214850846,0,0
214850848,26970,42
214850850,5846,12
214850852,383033,187
214850855,52852,72
214850857,20188,21
214850861,18780,6
214850865,28266,8
214850870,12248,30
214850872,24486,62
214850874,37692,7
214850876,636,3
214850878,9004,4
214850880,1796,4
214850882,6260,2
214850885,37665,3
214850887,4387,1
214850893,6260,2
214850895,0,0
214850897,11286,3
214850900,48942,7
214850902,79065,12
214850904,0,0
214850908,0,0
214850910,0,0
214850932,1771267,421
214850934,108675,57
214850936,503392,495
214850938,477351,465
214850940,115005,206
214850942,1624139,1980
214850945,1523336,2540
214850947,1563906,6242
214850949,3426500,4286
214850953,457311,13
214850955,72780,7
214850957,15603,1
214850960,16754,2
214850964,0,0
214850972,11934,3
214850985,9528,194
214850987,15048,201
214850992,4186,2
214850994,0,0
214850996,3558,2
214851000,14085,226
214851002,3102,77
214851005,1191,70
214851009,13393,13
214851011,92367,89
214851013,149815,450
214851017,209664,337
214851020,14168,24
214851022,154954,51
214851024,75417,119
214851028,985550,1021
214851032,2881452,141
214851037,15603,1
214851047,20940,5
214851052,46809,3
214851056,6282,2
214851058,31311,1
214851062,2617,1
214851065,17174,1
214851067,0,0
214851069,65995,175
214851071,44014,172
214851073,5729,22
214851075,177976,253
214851077,283693,273
214851080,872711,1442
214851082,392861,206
214851086,6279,12
214851090,274624,234
214851092,0,0
214851095,0,0
214851097,710678,694
214851099,385880,643
214851101,413141,646
214851103,8376,5
214851105,17276,5
214851107,75387,24
214851110,14656,6
214851112,32454,16
214851116,0,0
214851118,0,0
214851120,243951,62
214851122,875264,1074
214851125,283830,318
214851129,61412,151
214851131,965228,1599
214851133,171335,338
214851135,722402,1198
214851137,216114,206
214851146,534603,210
214851148,153114,196
214851150,1574889,519
214851152,1878652,614
214851155,2357947,787
214851157,241542,127
214851159,165087,227
214851161,759386,1268
214851163,877474,1496
214851165,453058,488
214851167,258784,1052
214851170,458,9
214851172,229,6
214851174,229,3
214851176,2191,25
214851180,2748,65
214851182,4015,226
214851187,13598,31
214851189,39333,62
214851191,3348,2
214851193,12558,6
214851195,27846,7
214851197,18780,9
214851200,0,0
214851202,14395,5
214851204,57575,25
214851206,52764,12
214851208,75348,36
214851210,162708,50
214851212,6909,4
214851215,25333,15
214851217,13085,5
214851219,39767,19
214851221,81354,22
214851223,10465,11
214851225,231850,6
214851227,39689,1
214851230,31206,2
214851232,267335,423
214851234,405425,439
214851236,328123,654
214851238,379636,1560
214851240,22859,28
214851242,173455,176
214851245,7536,3
214851251,9324,10
214851253,0,0
214851255,10260,3
214851257,0,0
214851260,28896,12
214851262,22548,7
214851264,20940,7
214851266,27636,12
214851268,79572,20
214851270,41872,16
214851272,18846,3
214851279,7858808,622
214851281,71200,298
214851283,1072,5
214851285,62968,194
214851287,129520,348
214851290,734544,1117
214851292,172412,243
214851294,98192,1702
214851300,87906,44
214851302,112346,33
214851305,27012,6
214851307,54236,14
214851309,87948,13
214851311,10016,46
214851313,328622,157
214851315,470120,225
214851317,759638,743
214851320,77851,87
214851322,144325,442
214851324,180880,147
214851326,2494710,2546
214851328,32949,65
214851332,732061,141
214851429,23555,7
214851431,88478,14
214851433,1779,1
214851435,1256,2
214851551,208390,10
214851553,241904,10
214851555,416780,20
214851557,311753,13
214851560,187551,9
214851562,167867,7
214851564,145873,7
214851566,287772,12
214851568,104195,5
214851570,47962,2
214851572,16754,2
214851575,207158,549
214851577,200610,281
214851579,173424,441
214851581,864040,856
214851583,370520,262
214851585,156873,198
214851587,83841,286
214851590,182432,125
214851592,90905,308
214851594,8166,3
214851596,0,0
214851605,0,0
214851609,22934,1
214851611,0,0
214851613,14556,3
214851622,12564,3
214851624,4188,1
214851628,12564,2
214851630,0,0
214851665,0,0
214851669,33406,1
214851677,0,0
214851692,56340,2
214851703,0,0
214851710,2303,1
214851714,780171,384
214851729,0,0
214851737,96123,584
214851740,66640,49
214851742,1276125,1042
214851744,52774,116
214851748,532262,1039
214851750,572284,960
214851752,95902,36
214851755,65406,204
214851757,175680,416
214851759,24308,258
214851787,0,0
214851832,0,0
214851834,0,0
214851838,0,0
214851840,0,0
214851845,90044,12
214851849,572882,54
214851902,1878,22
214851905,2068,4
214851907,2511,3
214851909,2823,4
214851911,732,1
214851913,2720,2
214851915,889,1
214851917,837,1
214851920,2302,3
214851922,0,0
214851924,0,0
214851965,12564,4
214851975,36547,1
214852040,9515,11
214852042,4708,5
214852044,3452,4
214852046,3976,4
214852048,4708,6
214852050,3610,3
214852052,941,1
214852055,0,0
214852057,941,1
214852080,940,13
214852091,523,3
214852093,1046,7
214852179,0,0
214852181,0,0
214852185,14656,5
214852187,4188,1
214852190,5758,2
214852192,6282,1
214852196,10470,2
214852198,8375,3
214852200,1570,1
214852202,33504,7
214852205,5757,3
214852207,6282,1
214852209,2617,1
214852211,0,0
214852213,4186,2
214852215,4186,2
214852217,45018,10
214852220,0,0
214852222,0,0
214852224,3141,1
214852226,18844,4
214852228,10470,3
214852230,8375,3
214852232,9424,1
214852235,0,0
214852239,0,0
214852243,15603,1
214852245,42725,2
214852258,0,0
214852260,7329,1
214852262,0,0
214852265,0,0
214852267,14658,2
214852271,9424,1
214852275,6282,1
214852280,6282,1
214852282,7329,1
214852284,9424,1
214852286,41883,5
214852288,29112,2
214852290,6282,1
214852292,9424,1
214852295,0,0
214852299,18848,2
214852301,941,1
214852393,2826,1
214852395,0,0
214852417,5022,8
214852490,837,1
214852558,2407,10
214852764,5161,94
214852895,772,11
214852978,5131937,2009
214852980,1475712,2074
214852982,53659,200
214852985,315248,222
214852987,1083696,1144
214853070,5846,95
214853072,24097314,1560
214853075,580048,519
214853077,8057136,2277
214853079,80019,241
214853081,142779,373
214853083,111264,227
214853085,590631,2186
214853087,20880,151
214853090,6462084,1601
214853092,251878,359
214853094,14750136,3589
214853096,10653225,2077
214853100,2956284,2985
214853102,5508000,7507
214853105,2715416,2750
214853107,762015,587
214853109,432290,320
214853111,315352,267
214853113,1034316,1673
214853115,188845,254
214853120,1480732,40
214853122,8991166,896
214853126,2092,2
214853128,2167860,1332
214853130,1097538,657
214853132,499105,1036
214853135,577214,1503
214853137,166420,154
214853139,336087,186
214853143,2327572,272
214853145,2549158,222
214853147,119852,589
214853152,288175,357
214853154,193459,1069
214853156,145592,873
214853158,13491,118
214853160,260428,363
214853162,295618,305
214853165,1355660,1357
214853169,316526,305
214853173,2973628,383
214853175,146580,38
214853177,1941146,309
214853180,22934,1
214853182,203534,225
214853184,220830,240
214853186,151076,188
214853188,138521,174
214853190,123122,259
214853192,247184,139
214853195,462894,963
214853197,46595,5
214853199,167762,14
214853201,18848,2
214853203,37696,4
214853205,24714,2
214853210,319369,852
214853212,199278,1074
214853214,5630556,770
214853216,41885,5
214853218,628809,216
214853220,296246,120
214853222,162839,355
214853225,265654,443
214853227,207205,410
214853233,257196,599
214853237,221663,437
214853242,562955,1423
214853244,647088,911
214853246,54149,229
214853248,1204443,1487
214853250,1462819,173
214853252,1524432,367
214853255,1246348,198
214853259,59418,173
214853261,356701,105
214853263,778789,897
214853265,590436,288
214853267,4695,7
214853270,1725,10
214853272,7896,208
214853274,5016,51
214853276,1985,53
214853278,21945,50
214853280,278767,113
214853282,2782271,669
214853285,97545,95
214853293,19894,2
214853306,6282,1
214853308,94230,18
214853310,27588,63
214853317,1760664,127
214853321,5142864,1310
214853323,2450681,184
214853325,3518073,1345
214853327,1119434,283
214853330,119660,269
214853334,27642,3
214853336,20839,1
214853338,1547915,894
214853340,757242,1832
214853342,2383752,2001
214853347,94662,1091
214853351,7224,3
214853353,162482,196
214853355,81691,97
214853357,28458,17
214853360,393071,192
214853362,129580,358
214853364,177491,261
214853366,119492,326
214853370,29835,15
214853372,15076,4
214853375,14421,25
214853379,138811,1356
214853381,194293,1103
214853383,89034,153
214853385,134688,200
214853396,404159,204
214853398,121182,70
214853400,220706,232
214853402,1023982,412
214853413,193980,248
214853417,67206,587
214853420,5612561,10226
214853422,960953,3067
214853424,1189376,409
214853426,139027,237
214853428,496399,1476
214853430,184283,199
214853432,121250,108
214853435,360139,353
214853437,310959,48
214853441,13612,2
214853454,1956555,1153
214853456,91711,208
214853460,872505,1044
214853465,53485,279
214853471,68343,109
214853492,28693,1
214853495,42726,2
214853497,100464,51
214853499,36547,1
214853503,16650,1
214853531,19792,1
214853572,0,0
214853612,15603,1
214853615,10471,1
214853617,64612,3
214853619,162106,2
214853632,40794,179
214853642,17879,101
214853645,10032,65
214853651,36110,104
214853657,7176667,169
214853672,9422,3
214853677,230120,282
214853683,23162,300
214853690,27712,312
214853698,1623770,1998
214853700,1296560,1571
214853702,801732,1579
214853705,81588,172
214853707,2175271,1054
214853709,136951,176
214853711,212262,140
214853713,723007,889
214853715,67915,514
214853717,66812,2
214853720,226464,110
214853722,633673,1875
214853724,324054,326
214853726,228028,226
214853728,467840,354
214853730,2653280,1727
214853732,456056,463
214853735,1003680,756
214853747,0,0
214853750,5755,6
214853754,6395839,766
214853756,19894,2
214853758,1348536,336
214853760,364416,114
214853762,1549035,325
214853765,1672,4
214853767,3158100,3119
214853769,63644,32
214853771,171633,11
214853777,5759,1
214853780,15603,1
214853784,6806,1
214853786,8793,3
214853822,922368,46
214853825,1000078,40
214853827,368500,32
214853846,68477,538
214853848,631460,478
214853850,81510,435
214853852,225552,767
214853855,310080,231
214853861,417620,12
214853865,317696,891
214853878,799323,20
214853887,44145,51
214853891,862831,111
214853925,37626,91
214853930,245784,412
214853934,1205,15
214853947,2085,29
214853955,6163,52
214853960,1668,29
214853964,4866,40
214853968,3753,40
214853992,666422,1195
214853994,367325,618
214853996,366918,461
214854017,129842,218
214854022,904817,220
214854032,119691,147
214854060,478652,494
214854065,403970,409
214854069,0,0
214854071,2092,2
214854075,84180,146
214854080,653748,364
214854110,165665,8
214854118,948035,729
214854122,34549,375
214854125,149810,118
214854127,1570,1
214854129,3337,4
214854131,1569,2
214854133,4184,5
214854135,1986,3
214854137,554,1
214854140,1674,2
214854142,3243,5
214854144,2092,4
214854146,661800,508
214854148,210146,606
214854152,187789,201
214854155,402486,225
214854159,814814,557
214854163,33503,192
214854165,80860,203
214854172,432523,423
214854174,368950,240
214854176,136792,225
214854178,100687,111
214854180,54402,330
214854182,3141,1
214854187,1256,1
214854189,8296,8
214854191,47118,6
214854193,1884,1
214854200,35500,1
214854206,20522,2
214854210,226982,237
214854212,225760,183
214854215,439656,174
214854217,72468,111
214854219,86572,98
214854221,107604,160
214854223,209752,308
214854227,1074222,409
214854230,2203935,456
214854234,12043,1
214854238,3978,1
214854240,5235,1
214854242,6282,2
214854245,2303,1
214854251,2093,1
214854253,1360,1
214854257,455010,451
214854262,847881,1139
214854264,907308,1189
214854266,23876,2
214854268,1000283,1128
214854270,69632,7
214854294,1465,1
214854296,345510,114
214854298,462624,712
214854300,1587708,2761
214854309,39748,162
214854311,104709,175
214854313,1865921,733
214854320,4711,1
214854326,3978,1
214854330,87885,107
214854332,196695,246
214854335,170748,271
214854341,196275,76
214854343,491996,192
214854345,535808,509
214854347,178160,145
214854350,52325,27
214854352,2771680,2079
214854354,232960,1422
214854356,45344,415
214854358,2080800,1639
214854371,3348,4
214854375,1046,1
214854377,0,0
214854386,1046,1
214854388,1570,1
214854390,1046,1
214854407,0,0
214854422,1570,1
214854440,7850,5
214854444,9520,7
214854448,4186,2
214854470,52992,26
214854472,2460,1
214854474,3138,3
214854476,6222,6
214854489,269280,201
214854491,176800,132
214854493,202530,140
214854495,331683,552
214854497,107844,175
214854502,153762,150
214854504,97801,245
214854508,77841,104
214854510,969230,1121
214854512,118198,139
214854515,193980,275
214854517,546720,432
214854519,53836,312
214854523,34330,55
214854525,30788,1
214854527,599358,590
214854530,36024,1
214854532,265329,321
214854534,657830,431
214854536,562148,1897
214854538,330536,322
214854540,255910,165
214854542,212598,130
214854545,189849,391
214854547,1082560,807
214854549,244241,491
214854551,262190,169
214854555,26334,185
214854560,25080,142
214854568,39778,32
214854570,80925,37
214854572,124790,50
214854575,207108,253
214854577,794420,516
214854579,439139,1487
214854581,111038,126
214854583,687032,790
214854585,246384,1208
214854590,2084,1
214854596,25585,7
214854600,85449,441
214854602,10614,9
214854607,1517,1
214854609,3034,2
214854617,3664,1
214854620,29211,7
214854622,16752,6
214854624,4816,1
214854626,31516,15
214854628,16753,5
214854630,186009,114
214854632,357679,227
214854637,24414,85
214854660,2093,1
214854667,1308,1
214854669,17014,4
214854673,5646,7
214854675,28662,27
214854677,54418,30
214854682,65375,135
214854684,1674,2
214854699,308172,719
214854701,3762,9
214854705,198835,104
214854707,17693904,1182
214854710,14651,8
214854716,413170,545
214854718,84726,228
214854720,390158,1118
214854722,269610,675
214854729,339192,87
214854731,589248,359
214854733,452621,496
214854735,93423,159
214854737,46950,194
214854750,8372,4
214854759,1882,2
214854767,218091,488
214854770,336474,440
214854772,86818,89
214854774,3197538,538
214854778,8160,6
214854780,78416,468
214854782,1372919,1717
214854785,1592832,4286
214854787,577915,1326
214854789,782782,697
214854791,617612,361
214854793,554880,480
214854795,1243836,439
214854797,382104,898
214854800,658240,940
214854802,365110,449
214854804,303010,245
214854808,163668,110
214854810,4184,20
214854812,6276,6
214854815,271188,335
214854817,20930,10
214854819,349364,818
214854821,81588,78
214854823,574862,592
214854825,4185,11
214854827,105646,127
214854830,142800,187
214854834,32552,181
214854836,91089,448
214854838,350993,398
214854840,816926,1963
214854842,130761,740
214854845,8360,22
214854849,9102,6
214854851,2408,1
214854853,2390206,1242
214854855,175728,170
214854857,280060,1134
214854860,99375,126
214854862,15066,20
214854864,4392,7
214854872,9414,24
214854875,2093,1
214854877,63806,70
214854879,3660,5
214854894,91002,88
214854913,19437,36
214854915,10585,46
214854922,32426,41
214854924,60668,73
214854926,33472,38
214854930,21966,26
214854937,6123,3
214854954,2074,2
214854958,2796,3
214854960,32426,35
214854965,7019,7
214854967,3547,11
214854990,0,0
214854995,2093,1
214855001,2093,1
214855003,7259,7
214855005,16592,18
214855010,40304,11
214855012,15337,60
214855016,717556,899
214855018,8368,9
214855020,5772,17
214855029,229,4
214855031,261,1
214855033,1825,7
214855037,355,3
214855046,25120,18
214855048,6700,2
214855057,11024,90
214855063,8160,7
214855065,2408,1
214855067,3111,3
214855070,3655,1
214855072,932,1
214855074,1037,1
214855076,1864,2
214855078,3111,3
214855089,3034,2
214855091,7748,2
214855095,13602,11
214855097,3243,3
214855100,1779,1
214855110,31311,1
214855117,1351,1
214855151,112968,221
214855153,173484,238
214855160,0,0
214855166,71000,2
214855179,15603,1
214855181,79797,6
214855183,203611,109
214855185,613633,154
214855192,262,19
214855198,77682,42
214855200,9420,5
214855202,14946,8
214855205,34550,12
214855207,9420,6
214855209,199206,245
214855217,177,3
214855220,292,3
214855224,584,4
214855232,282,4
214855235,313,1
214855237,313,10
214855239,313,2
214855243,680,10
214855250,8151,129
214855252,1881,11
214855254,626,2
214855256,208,3
214855260,102,2
214855262,255,7
214855265,158,2
214855267,500,7
214855271,125,1
214855273,93,1
214855275,279,3
214855277,93,1
214855282,416,6
214855284,208,2
214855286,416,6
214855288,624,13
214855290,936,12
214855292,312,14
214855297,728,17
214855299,104,10
214855301,312,12
214855303,312,13
214855305,104,4
214855307,104,10
214855310,104,10
214855312,208,11
214855314,93,10
214855318,93,10
214855320,186,2
214855322,167,1
214855325,167,1
214855327,167,3
214855329,297,16
214855331,594,19
214855333,495,18
214855335,198,11
214855337,835,5
214855340,334,3
214855342,334,2
214855344,668,4
214855348,416,15
214855350,312,12
214855352,104,10
214855355,208,6
214855357,104,4
214855359,114,5
214855361,570,16
214855363,456,4
214855365,162,2
214855370,324,3
214855374,162,1
214855376,324,3
214855380,810,6
214855382,324,2
214855385,162,1
214855387,162,2
214855395,816,4
214855397,204,1
214855402,204,1
214855406,240,10
214855410,120,3
214855415,68,1
214855417,68,1
214855419,136,2
214855421,136,2
214855427,93,1
214855432,135,1
214855436,104,1
214855438,395,18
214855440,79,2
214855442,237,8
214855447,152,2
214855455,152,1
214855460,152,3
214855464,152,1
214855468,156,1
214855470,156,2
214855472,312,5
214855475,257,1
214855477,257,1
214855479,771,4
214855481,257,2
214855483,257,3
214855490,257,2
214855494,257,3
214855496,183,2
