item_id,clicks
214736338,2
214736507,2
214736529,7
214736681,4
214737534,1
214740515,7
214742469,3
214742471,3
214743517,11
214743545,225
214743675,3
214743680,3
214743707,2
214743806,28
214743815,337
214743855,10
214743896,9
214743943,1
214743982,6
214744007,97
214744100,3
214744115,2
214744239,5
214744241,2
214744258,23132
214744314,5
214744378,4
214744385,3
214744468,5
214745265,4
214745398,16
214745516,4
214745529,6
214745666,13
214745814,12
214745925,1
214745942,1
214746281,2
214746335,12
214746697,2
214746806,18
214746815,5
214746832,2
214747001,3
214747057,1
214747080,1
214747509,1
214747520,1
214747610,1
214747644,6
214747785,3
214747877,1
214748006,2
214748081,1
214748092,2
214748233,5
214748925,2
214749157,3
214749311,95
214750432,3
214751465,1
214751681,3
214751790,2
214751895,3
214751970,1
214752902,2
214753858,5
214753940,4
214753978,15
214754270,1
214754345,2
214754443,3
214754454,13
214754486,12
214754587,4
214757398,11
214757728,1
214757762,3
214757803,1
214757816,4
214757857,5
214757882,1
214757906,4
214757992,2
214757998,4
214758193,2
214758236,4
214758300,4
214758388,1
214758425,3
214758437,4
214758542,13
214758555,8
214758737,6
214758952,3
214758975,5
214758977,2
214759014,3
214759134,8
214759136,4
214759179,3
214759237,1
214759292,2
214759682,11
214759708,4
214759745,2
214759790,1
214759809,9
214759886,2
214759901,18
214759910,6
214759920,1
214759940,4
214759959,1
214759993,6
214759997,2
214760087,4
214760098,3
214760132,6
214760165,3
214760186,5
214760231,6
214760285,10
214760351,23
214760353,5
214760424,2
214760477,2
214760705,1
214760739,8
214761155,1
214761900,5
214761939,1
214762014,10
214762237,14
214762331,3
214762350,3
214762357,1
214762385,1
214762393,5
214762406,2
214762479,1
214762592,2
214762736,3
214762815,2
214763117,7
214763156,12
214763190,9
214763257,2
214763306,1
214763385,15
214763550,5
214763555,6
214763608,1
214763612,2
214763666,2
214763713,2
214763786,4
214763949,3
214763957,8
214764133,1
214764242,1
214764729,2
214764956,3
214765207,7
214765477,2
214765642,22
214765661,5
214766282,4
214766330,3
214766390,9
214766392,1
214767566,1
214767720,7
214767838,6
214768052,2
214768078,3
214768202,2
214768250,1
214768650,6
214768959,2
214769231,4
214769237,11
214769642,4
214769683,3
214769775,2
214770067,7
214770536,4
214770600,2
214770870,10
214776320,3
214776785,4
214777194,8
214778878,1
214780061,4
214781996,3
214782489,7
214783575,2
214785007,7
214785759,2
214786164,1
214786365,11
214786599,8
214786757,2
214787087,13
214788013,1
214788212,5
214788478,3
214788620,3
214788815,8
214788950,5
214788973,3
214789029,3
214789252,1
214789260,4
214789277,1
214789676,1
214789980,11
214789982,3
214790096,1
214790240,3
214790422,4
214790467,1
214790471,13
214790552,1
214790555,4
214790563,13
214790595,2
214790604,2
214790649,2
214790677,11
214790724,5
214791362,8
214791780,5
214791898,6
214791911,2
214791992,9
214792029,1
214792050,1
214792119,3
214792485,7
214792502,2
214792590,2
214792813,2
214792839,7
214793304,6
214793340,2
214793402,10
214793565,1
214793732,1
214793844,4
214793859,1
214794202,2
214794230,13
214794260,6
214794281,1
214794508,1
214794510,7
214794660,2
214794960,7
214795091,4
214795117,5
214795142,5
214795490,1
214795762,2
214795772,6
214795794,4
214795907,5
214795910,6
214796210,2
214796458,7
214801541,1
214802398,1
214802415,2
214802612,1
214802818,8
214803641,1
214803795,5
214804447,1
214805456,2
214805527,1
214805705,3
214806174,2
214806695,5
214806733,3
214806740,1
214806827,3
214807134,2
214807196,4
214808102,1
214808113,2
214808443,12
214808649,2
214808670,3
214808850,2
214809227,2
214809628,10
214809896,2
214810702,1
214811370,1
214811480,6
214811518,2
214811882,1
214811919,2
214812857,4
214813809,2
214814027,4
214814098,2
214814310,2
214814968,3
214815161,1
214815427,2
214816899,2
214817246,1
214817402,1
214817405,4
214817456,3
214818163,3
214818320,1
214818324,3
214818405,2
214818523,1
214818643,1
214818701,1
214818851,2
214818945,2
214819580,322
214819689,1
214819813,7
214819841,1
214819935,2
214819952,1
214820068,2
214820141,1
214820452,3864
214820627,4
214820672,2
214820745,3
214820780,103
214821185,1
214821245,2
214821628,11
214821701,4
214821851,9
214821997,8
214822177,4
214822462,479
214822687,4
214822738,9
214822845,2
214822927,847
214823345,2
214823360,3
214823409,2
214823428,10
214823623,2
214823829,5
214823852,4
214824002,4
214824086,4
214824287,4
214824431,1
214824654,3
214824733,15
214825262,1
214825646,8
214825832,2
214826265,8
214826525,1
214826938,7599
214826990,33823
214827176,3
214827180,1
214827257,6
214827358,1
214827502,1
214827575,1
214827579,4
214827590,5
214827735,3
214827778,4
214827838,9
214828044,1
214828254,2
214828363,6
214828447,2
214828886,3
214829265,840
214829535,3
214829574,9
214829582,4
214829632,1
214829638,26
214829762,14798
214829765,38203
214829769,7353
214829771,10530
214829773,12202
214829786,9202
214829788,11114
214829799,9522
214829801,10237
214829825,8266
214830103,6
214830112,6
214830260,9
214830362,1
214830405,24
214830493,4
214830515,8
214830521,10
214830523,4
214830577,149
214830581,13
214830785,7
214830808,16
214830834,108
214831153,29
214831166,9
214831865,1
214831974,4642
214832021,2993
214832023,12230
214832747,4921
214833335,24
214833682,7
214834929,1
214835012,5170
214835167,44746
214836294,64
214836795,13236
214836870,6281
214836924,38652
214836926,14084
214836932,51323
214836937,1999
214836941,3050
214836947,18743
214837179,14
214837245,77
214837595,12
214837629,10
214837667,27
214837687,23
214837723,6
214837768,17
214838111,9539
214838113,4961
214838122,10800
214838124,5551
214838126,2979
214838128,2945
214838130,297
214838132,396
214838135,957
214838137,8136
214838225,43175
214838227,26375
214839341,8868
214839352,2078
214839382,2390
214839395,3784
214839410,2
214839504,3
214839506,2
214839581,3126
214839583,882
214839592,12934
214839913,13736
214839935,2638
214839937,3856
214839982,7574
214840235,16692
214840310,1880
214841017,4
214841034,1
214841145,4
214841192,6
214841390,2
214841480,1
214841495,54
214841531,1
214841561,2
214841805,2
214841917,278
214841992,2
214842238,4
214842851,6
214843040,246
214843042,53
214843046,148
214843048,76
214843052,61
214843057,31
214843059,249
214844351,1802
214844636,5
214844745,10
214845225,3
214845266,10
214845326,1
214845328,1
214845995,217
214846102,133
214846185,681
214846267,25
214846777,127
214846839,15
214847000,2182
214847008,679
214847087,390
214847201,67
214847227,2
214847319,5
214847357,56
214847366,187
214847368,423
214847377,182
214847379,28
214847381,39
214847383,65
214847499,103
214847540,193
214847542,65
214847544,66
214847557,133
214847559,129
214847591,288
214847595,5
214847612,448
214847623,248
214847649,6742
214847675,476
214847677,72
214847681,90
214847687,109
214847728,293
214847730,244
214847735,177
214847737,278
214847765,202
214847769,227
214847773,87
214847775,478
214847777,174
214847780,1574
214847784,285
214847788,564
214847790,598
214847795,762
214847799,274
214847805,744
214847807,356
214847812,173
214847867,561
214847870,793
214847872,292
214847874,121
214847876,507
214847878,366
214847927,99
214848103,442
214848105,328
214848107,791
214848110,416
214848112,1243
214848114,1438
214848116,197
214848120,584
214848127,435
214848133,631
214848135,621
214848287,327
214848347,128
214848360,302
214848362,502
214848367,467
214848431,63
214848442,5
214848448,3
214848502,12
214848510,23
214848521,1
214848525,2
214848532,9
214848577,239
214848581,286
214848585,183
214848587,196
214848705,146
214848707,429
214848712,907
214848722,222
214848727,15725
214848866,5067
214848868,2
214848879,452
214848915,34
214848939,8
214849037,3899
214849042,552
214849044,304
214849085,6
214849089,150
214849091,148
214849254,380
214849262,761
214849267,395
214849269,550
214849271,288
214849273,582
643078738,1
1178793047,1
1178796523,2
1178819852,2
1178826028,1
1178835219,1
1178835641,1
214507228,1
214507927,1
214508212,1
214508366,1
214509208,2
214509879,132
214509892,79
214509913,170
214509930,36
214509943,235
214511130,1
214531316,11
214531350,3
214532522,2
214532728,12
214533410,158
214533722,3
214534629,4
214534822,7
214534888,3
214535323,4
214535437,3
214535932,7
214536240,24
214536750,6
214537121,11
214537588,6
214537680,2
214538068,3
214539114,7
214539624,13
214539654,6
214540575,1212
214540605,470
214540657,512
214540667,335
214540691,1046
214540702,177
214540978,1074
214541225,3
214541458,150
214541786,1
214542455,2
214542885,227
214542986,2
214543033,356
214543243,3
214543697,4
214544555,4
214545052,9
214546007,7
214546933,3
214547285,5
214547610,262
214548045,13
214548287,7
214548502,4
214550109,1
214550563,1305
214550565,877
214550597,824
214550610,942
214550621,2890
214550649,792
214550927,21
214551140,8
214552029,2
214553383,6
214553683,4
214554185,1
214554189,9
214554547,11
214554553,2
214554645,4
214554815,2
214554990,4
214555007,5
214555522,5
214555556,2
214555963,2
214556049,2
214556186,13
214556257,2
214556390,4
214556617,61
214556696,21
214556737,8
214556835,12
214556891,4
214557020,1
214557369,6
214557549,3
214557675,2
214557883,18
214558046,21
214558151,4
214558177,6
214558205,9
214558380,5
214558432,7
214558440,1
214558942,6
214559027,3
214559064,2
214559066,38
214559162,2
214559195,1
214559295,1
214559642,9
214559737,11
214560013,8364
214561777,2
214563195,715
214563251,16
214563283,11
214564288,10
214564372,4
214564440,9
214564588,2
214564798,6
214564832,4
214565585,3
214565604,2
214567003,2
214567207,8
214567391,3
214567869,2
214568396,5
214570974,5
214571092,3
214571180,5
214571205,6
214571325,3
214571368,4
214572026,1
214572262,3
214572371,3
214572930,4
214573061,4
214573110,12
214573209,3
214573462,3
214573513,5
214573547,1
214573835,5
214574190,6
214574203,2
214574915,5
214575405,2
214575482,2
214575735,2
214576502,6
214576550,5
214576562,9
214576929,1
214577023,9
214577460,4
214577537,2
214577990,3
214578660,2
214579335,2
214579700,13
214579732,4
214580197,1
214581557,2
214581750,4
214581845,12
214582284,2
214582286,1
214585127,10
214585736,5
214586705,2
214587174,97
214587238,1261
214587502,6
214588607,1
214588620,1
214588858,8
214589105,4
214589565,7
214589570,10
214589576,4
214589657,3
214592237,2
214592501,10
214592805,1
214592887,10
214595032,58
214595396,1
214596365,4
214596510,1
214600586,3
214600644,1
214600704,2
214600820,5
214600993,13
214601141,5
214601762,14
214606483,3
214607357,1
214607420,1
214609678,3
214609730,1
214610109,3
214610137,3
214611553,1
214611632,3
214611662,1
214611924,1
214612228,2
214613085,3
214617375,6
214623317,6
214628936,1287
214629669,5
214629860,2
214636599,6
214636749,5
214636790,2
214637051,1
214637602,3
214637649,2
214637668,1
214637777,8
214638917,1
214639404,7
214639811,4
214639978,4
214639980,1
214640098,2904
214640885,394
214640891,605
214641358,178
214641519,3
214642170,5
214642809,10
214643327,1
214644000,1
214644257,2
214644262,1
214644345,9
214644493,2
214644534,2
214645044,5
214645048,4
214645359,5
214645687,2
214645920,90
214645940,77
214645946,79
214646064,2
214646147,2
214646165,6
214646220,5
214646432,2
214646861,1
214648243,1
214648359,46
214650307,5
214650776,3
214651170,4
214652201,7
214652212,9
214654526,1
214656926,5
214657316,3
214657719,7
214657813,5
214657884,11
214658927,1
214659581,1
214660211,1
214661199,2
214661426,4
214661546,4
214661739,1
214661745,3
214661910,2
214661912,1
214662855,5
214663273,5
214663629,8
214663642,7
214664366,1
214664420,1
214664771,23
214668313,2
214672875,438
214672937,20
214674645,3
214677388,3
214677478,10
214677804,9
214678507,3
214678779,324
214678914,3
214680482,2
214681181,13
214681708,1
214681950,3
214682017,2
214682276,8
214682619,2
214682777,9
214682908,3
214682960,6
214683024,5
214683092,3
214683467,1
214683495,4
214683780,2
214684374,11
214685848,5
214685850,3
214686030,2
214687031,26
214687087,1
214687217,11
214687697,21
214688527,6
214688803,1
214688805,3
214688807,2
214688810,1
214689052,1
214689731,3
214690952,1
214691927,2
214692695,26
214693871,1
214695750,97
214696569,10
214697407,5
214697525,91
214699232,49
214699305,7
214700387,123
214700859,8
214700865,5
214701088,3
214702802,2
214704155,15
214704238,1
214705436,4
214706207,2
214706372,3
214707870,7
214709274,56
214709306,3
214709992,2
214711528,37
214711605,12
214711828,5
214711907,2
214712150,16
214712394,19
214713236,10
214713564,11
214713637,2
214713675,3
214713720,4
214713761,12
214713922,4
214713943,64
214714010,79
214714290,2
214714449,7
214714475,7
214715023,2
214716272,20
214716292,40
214716298,5
214716300,36
214717035,16
214717648,4
214718347,7
214723140,2
214723252,4
214724617,1
214724634,1
214731802,72
214732434,3
214733887,3
214734705,4
214734986,3
214736308,2
214736372,5
214737877,14
214739186,4
214739831,4
214740643,3
214741344,3
214741706,4
214742336,9
214742557,2
214742615,2
214742711,7
214742737,4
214742977,1
214743590,6
214743592,9
214743658,1276
214743662,2
214743990,3
214744074,9
214744130,2
214744145,6
214744267,5
214744367,12
214744380,6
214744586,6
214744768,4239
214744798,1
214745456,3
214745458,8
214745649,1
214745741,4
214745780,3
214745844,1
214746062,6
214746077,8
214746148,3
214746223,4
214746367,19
214746635,3
214746752,1
214746922,51
214747037,1
214747061,1
214747466,1
214747742,1
214747775,2
214747862,4
214749155,5
214750001,8
214750052,8
214750080,2
214750633,7
214751002,3
214751154,7
214751484,2
214751507,1
214751587,2
214751591,5
214751754,1
214751807,1
214751874,5
214752086,44
214752118,6
214753704,3
214753706,1
214753865,2
214753901,8
214753974,23
214754130,1
214754132,7
214754147,425
214754212,11
214754244,10
214754411,5
214754589,3
214757360,6
214757437,18
214757908,440
214757968,2
214758052,11
214758255,2
214758510,30
214758540,16
214758639,2
214758840,9
214758935,3
214758973,9
214759087,13
214759125,3
214759185,1
214759196,7
214759224,211
214759243,1
214759245,10
214759445,5
214759517,1
214759554,4
214759575,4
214759689,11
214759695,5
214759725,6
214759732,3
214759805,2
214760070,11
214760102,2
214760139,3
214760147,1
214760207,4
214760242,3
214760306,1
214760390,1
214760593,8
214760707,1
214760855,7
214761159,8
214761163,17
214761193,3
214761253,7
214761497,2
214761673,7
214761984,1
214762115,1
214762164,5
214762254,1
214762513,4
214762571,2
214762597,2
214762775,2
214762777,3
214762884,1
214762933,2
214762987,9
214763017,39
214763237,3
214763280,5
214763456,2
214763467,14
214763585,2
214763709,3
214763882,3
214763945,1
214764013,1
214764015,5
214764266,1
214764360,4
214764512,1
214764549,6
214764581,3
214764658,4
214764712,1
214764714,15
214764765,4
214764791,2
214764954,1
214764999,3
214765044,3
214765093,3
214765610,3
214765897,3
214766002,1
214766293,2
214766510,5
214766893,2
214767174,9
214767759,6
214767765,6
214767947,1
214768764,9
214768820,4
214768907,5
214768987,5
214769002,7
214769392,1
214769692,205
214770227,1
214770615,1
214770902,1
214775295,2
214775587,1
214776579,4
214777565,1
214778257,5
214778962,1
214780978,2
214781480,4
214782035,1
214782812,2
214784945,3
214785598,1
214787612,5
214787801,1
214787889,5
214788084,1
214788452,11
214788527,1
214788656,1
214788836,3
214788851,1
214788896,2
214789376,4
214789380,11
214789434,2
214789710,1
214789901,5
214790255,31
214790469,17
214790681,3
214790728,2
214790730,2
214790870,1
214790887,3
214790923,1
214790945,1
214791236,3
214791864,9
214791928,2
214791954,4
214791975,5
214791977,1
214792074,1
214792155,2
214792202,1
214792213,2
214792393,3
214792410,4
214792475,4
214792487,8
214792616,5
214792631,6
214792633,2
214792655,8
214792697,8
214792796,3
214792811,2
214792817,3
214792867,4
214792871,2
214792875,4
214792991,1
214792995,2
214793015,3
214793025,1
214793175,8
214793192,2
214793205,1
214793207,1
214793242,1
214793252,5
214793332,6
214793432,2
214793585,1
214793722,1
214793771,1
214793820,4
214793940,2
214793985,1
214794125,2
214794290,3
214794375,4
214794425,1
214794560,2
214794605,10
214794620,2
214794645,2
214794665,3
214794690,3
214794746,6
214794785,2
214794795,2
214794928,1
214794930,2
214794941,5
214795025,13
214795072,1
214795100,2
214795149,2
214795192,7
214795320,1
214795342,1
214795359,3
214795573,1
214795580,4
214795627,3
214795680,2
214795811,1
214795869,1
214795899,2
214795901,1
214795914,9
214795980,2
214796012,2
214796032,1
214796053,3
214796115,1
214796124,1
214796265,4
214800639,1
214800804,3
214802111,2
214803005,3
214803472,12
214803855,2
214803997,1
214804209,1
214804573,4
214804712,2
214804880,4
214804925,2
214805297,4
214805411,4
214805477,2
214806965,3
214807057,4
214807177,1
214807427,2
214807657,1
214808015,7
214808192,5
214808310,4
214808677,1
214808687,4
214808912,2
214808945,2
214809637,3
214810207,5
214810352,3
214810393,3
214810933,2
214811302,1
214811475,3
214811512,5
214811889,2
214811970,1
214812416,2
214813172,1
214813307,2
214813391,3
214813749,4
214814582,4
214815039,1
214815388,1
214815493,3
214815592,1
214816303,7
214816412,1
214816539,1
214816556,1
214816599,5
214816925,5
214817244,1
214817272,3
214818986,2
214819650,269
214819877,10
214819948,4
214820145,3
214820154,6
214820653,1
214820709,2
214820743,24
214820878,2
214820895,1
214820977,12
214821549,1
214821622,3
214821707,6
214821795,1
214821950,3
214821960,2
214821962,2
214822117,8
214822127,5
214822202,15
214822513,2
214822631,2
214822736,2
214822862,1
214822880,2
214822952,1518
214823062,7
214823107,5
214823126,2
214823182,2
214823450,9
214823465,1
214823632,1
214823730,4
214823822,3
214823835,6
214823998,6
214824011,1
214824227,5
214824272,3
214824384,3
214824566,5
214824628,18
214824677,11
214824718,4
214825132,7
214825145,7
214825202,3
214825288,4
214825436,1
214825554,3
214825648,1
214825708,4
214825841,1
214825944,2
214825965,9
214826030,1
214826038,1
214826289,1
214826360,2
214826713,6398
214826942,9784
214826945,5992
214827105,2
214827152,4
214827223,1
214827281,2
214827287,1
214827410,4
214827463,1
214827645,6
214828001,1
214828134,3
214828138,3
214829070,2733
214829102,12793
214829383,3004
214829473,2
214829561,2
214829570,1
214829630,1
214829790,4249
214829792,19287
214829797,14582
214830007,11
214830150,35
214830270,4
214830502,15
214830600,2
214830776,4
214831620,3
214831841,2
214831925,10
214831942,7065
214831944,3468
214831970,14547
214832012,4495
214832015,4141
214832143,6059
214832145,13048
214832970,13
214835015,6292
214835130,6342
214836110,5
214836512,22999
214836879,11888
214836881,18213
214836883,1766
214836887,5322
214837513,4
214837674,12
214837689,2
214838096,6408
214838098,6301
214838102,6392
214838105,27251
214838107,21267
214838109,13115
214838889,2
214839347,9268
214839356,16506
214839358,2376
214839397,5891
214839399,2825
214839401,1909
214839587,23152
214839590,4302
214839594,6636
214839596,5672
214839598,7003
214839639,2955
214839641,7446
214839785,1
214839892,2889
214839915,8581
214839932,15399
214839939,5863
214839980,1749
214841070,1
214841072,1
214841126,1
214841177,13
214841227,2
214841255,3
214841756,7
214841814,2
214842047,2
214842129,1
214842172,6
214842191,9
214842232,2
214842249,6
214842740,1
214843067,1
214844664,5
214844769,10
214845043,306
214845129,15936
214845242,3
214845245,1
214845339,1
214846104,638
214846108,454
214846175,1222
214846177,307
214846179,276
214846183,1300
214846187,624
214846190,1572
214846194,952
214846205,258
214846314,8
214846316,15
214846320,5
214846335,10
214846440,4315
214846442,2265
214846622,6
214846659,9
214846710,246
214846721,26
214846775,169
214846946,22
214847002,30
214847006,80
214847075,594
214847092,16
214847143,144
214847145,141
214847147,229
214847150,330
214847154,604
214847158,140
214847182,92
214847184,69
214847188,20
214847214,2
214847231,4
214847244,3
214847250,75
214847252,84
214847257,236
214847270,29
214847272,18
214847280,58
214847282,15
214847285,16
214847340,4
214847353,85
214847360,29
214847362,34
214847364,28
214847417,78
214847422,62
214847452,108
214847484,179
214847486,2709
214847490,129
214847492,164
214847497,59
214847501,772
214847503,188
214847516,21
214847518,25
214847548,118
214847550,78
214847552,127
214847555,147
214847565,45
214847567,34
214847570,11
214847576,123
214847593,219
214847600,15
214847606,94
214847608,44
214847610,61
214847615,128
214847617,191
214847683,208
214847694,132
214847722,108
214847732,104
214847767,219
214847786,284
214847810,157
214847850,52
214847859,99
214847889,77
214847891,174
214847897,122
214847904,82
214847908,64
214847910,101
214847912,221
214847917,31
214847930,82
214847932,25
214847936,4786
214847940,5416
214847945,30
214847951,182
214847968,9996
214848032,42
214848062,37
214848080,147
214848082,105
214848122,407
214848129,736
214848292,175
214848294,212
214848324,7005
214848326,14198
214848341,138
214848343,126
214848345,108
214848350,152
214848365,63
214848412,5
214848440,289
214848467,2
214848478,1
214848590,164
214848632,480
214848647,101
214848650,312
214848673,77
214848675,237
214848680,135
214848686,136
214848729,26212
214848731,723
214848733,469
214848735,1813
214848772,3392
214848827,3185
214848853,354
214848855,229
214848857,260
214848862,170
214849040,1296
214849059,7676
214849265,259
214849305,15
214849350,11227
214849485,120
214849487,110
214849492,384
214849496,140
214849500,192
214849502,152
214849505,182
214849517,59
214849520,185
214849522,28
214849530,160
214849532,45
214849556,21
214849560,26
214849573,68
214849575,247
214849599,63
214849629,24
214849631,146
214849648,33
214849655,97
214849689,215
214849691,233
214849697,189
214849700,308
214849702,141
214849706,359
214849712,144
214849824,193
214507477,5
214507678,4
214507723,3
214507982,1
214508040,1
214508154,5
214508167,1
214508203,1
214508390,9
214508400,11
214509324,4
214509907,49
214510166,2
214511154,1
214511162,7
214511207,14
214511450,3
214512459,4
214513243,15
214516691,3
214527165,3
214530534,2
214530538,1
214530577,11
214530834,9
214531312,1
214531331,5
214531442,3
214531485,5
214531676,18
214531832,2
214531922,5
214532199,1
214532289,1
214532293,1
214532514,3
214532610,1
214533782,101
214534284,29
214534436,12
214534995,4
214535670,2
214536305,4
214536971,1
214537410,21
214538081,2
214538664,4
214538722,1
214538799,5
214538816,6
214538887,2
214538891,3
214538998,3
214539570,482
214539729,4
214539731,4
214539742,10
214539905,5
214539941,2
214540196,5
214540610,350
214540612,403
214540652,233
214540768,396
214541417,116
214541420,99
214541426,71
214541732,1
214541745,1
214541762,1
214542281,2
214542909,3
214542990,3
214543059,238
214543747,7
214543785,5
214543820,3
214544130,1
214544259,1
214544282,1
214544300,1
214546250,271
214547064,10
214547087,4
214547542,3
214548009,3
214548088,8
214548155,5
214548157,2
214548540,4
214548675,3
214550197,4
214550424,6
214550651,305
214551097,24
214552258,2
214552316,7
214552584,1
214553372,23
214553816,15
214553987,5
214554322,2
214554506,2
214554684,3
214554761,4
214554851,11
214555020,4
214555541,1
214555610,2
214555616,6
214555768,2
214555852,13
214556160,4
214556192,7
214556248,4
214556715,5
214556915,7
214557035,1
214557195,2
214557553,4
214557703,4
214557705,5
214558483,1
214558502,8
214558560,23
214558569,2
214558770,5
214558987,2
214559240,13
214559267,2
214559338,11
214559469,19
214559495,1
214559510,1
214559717,6
214559820,23
214560118,1
214563140,8
214563290,19
214564252,7
214564580,3
214564614,7
214564695,5
214565231,1
214565567,11
214565600,9
214565619,1
214567007,1
214567427,4
214567622,3
214567850,5
214569292,9
214569487,1
214571666,9
214571906,1
214571996,2
214572050,5
214572069,13
214572388,12
214572943,1
214573183,9
214573610,16
214573873,7
214574162,3
214574173,8
214574552,126
214574707,2
214574994,27
214575337,11
214575392,3
214575677,1
214575682,1
214575686,4
214576627,4
214576781,2
214576865,3
214576886,6
214576967,2
214576970,14
214578360,30
214580255,2
214580407,6
214580458,303
214581560,1
214581583,1
214581600,1
214582318,3
214583788,6
214585625,3
214586323,1
214586582,1
214586636,2
214586739,2
214586975,14
214587626,5
214588558,1
214588627,1
214588856,17
214589512,3
214589610,4
214589655,2
214589891,9
214591400,241
214592415,11
214592432,4
214592745,5
214592833,3
214594012,4
214595225,5
214595285,5
214595287,4
214595467,7
214600676,3
214600693,3
214600721,4
214601199,19
214601432,12
214602320,2
214602335,2
214602399,1
214606768,1
214607220,3
214607270,2
214607340,1
214607347,1
214609580,1
214609674,2
214611112,4
214611465,2
214611635,1
214612440,1
214612787,208
214613540,2
214614757,4
214626067,2
214628844,393
214628848,218
214628859,30
214628880,6
214629530,4
214629656,4
214630376,1
214631745,2
214632285,2
214636350,1
214637047,2
214637750,2
214638960,5
214639082,1
214639436,5
214640141,3
214641515,4
214641731,2
214641770,1
214642106,2
214642252,29
214642342,3
214642635,3
214643715,73
214643754,8
214643810,5
214643829,3
214643880,6
214643996,15
214644028,4
214644365,4
214644476,4
214644737,1
214644920,1
214645031,1
214645265,11
214645299,1
214645301,1
214645310,1
214645314,2
214645415,2
214645817,1
214645837,3
214645854,2
214645978,2
214646053,203
214646195,4
214646203,8
214646439,1
214646696,3
214646801,2
214646820,2
214647885,2
214648423,3
214650101,2
214650270,4
214650555,37
214651496,6
214651659,1
214655212,2
214655285,4
214657292,1
214657622,14
214658186,5
214659268,1
214660005,4
214660603,3
214661042,1
214661143,1
214661325,9
214661347,2
214661430,3
214662549,1
214663112,1
214663695,45
214664679,1
214668165,7
214668227,1
214670006,1
214675910,2
214676077,7
214677720,1
214677823,3
214677956,5
214678014,3
214678869,1
214681093,1
214683020,9
214683307,2
214685405,61
214685497,3
214685696,14
214687556,3
214688079,2
214688083,2
214688087,1
214688257,1
214688642,3
214688777,2
214689825,1
214689935,1
214693667,4
214694002,4
214695084,8
214695401,3
214695733,210
214695744,276
214697891,1
214698671,1
214698673,1
214699190,3
214699215,1
214699582,165
214699841,54
214700394,130
214700604,13
214700638,2
214700957,1
214701808,4
214702667,2
214703792,2
214703807,4
214703820,5
214705142,5
214706402,2
214708292,6
214709128,2
214710341,3
214710752,6
214710802,1
214712927,21
214713281,16
214713330,5
214713478,2
214714125,4
214714395,2
214716172,55
214716281,15
214717710,3
214718687,2
214718865,3
214720269,2
214720715,2
214720815,2
214721282,4
214721743,6
214721915,1
214722587,1
214723269,3
214723387,5
214724227,2
214726145,3
214728712,1
214728755,6
214730972,1
214731442,1
214731555,1
214731804,33
214732402,2
214734240,1
214735567,18
214736501,2
214736717,8
214738547,2
214738592,7
214739180,4
214740146,1
214740148,3
214740242,2
214740369,5
214740690,2
214740853,1
214741153,3
214741217,2
214741500,1
214741556,1
214741560,3
214741670,1
214741674,3
214741796,1
214741871,3
214741980,1
214742000,2
214742017,3
214742165,1
214742330,6
214742619,1
214742621,5
214742685,1
214742887,3
214742904,3
214742998,3
214743030,5
214743071,5
214743086,4
214743332,4
214743500,2
214743502,45
214743746,7
214743834,4
214744052,3
214744127,1
214744346,1
214744451,1
214745647,1
214745675,2
214745720,1
214745975,3
214746332,1
214746491,1
214746577,3
214746682,1
214746750,5
214746761,4
214746785,1
214747012,1
214747025,5
214747085,1
214747121,1
214747239,4
214747265,3
214747352,471
214747406,7
214747487,7
214747760,1
214748203,5
214749566,4
214749866,3
214749950,16
214750044,19
214750093,2
214750312,2
214751038,1
214751432,17
214751450,1
214751490,1
214751782,4
214751829,5
214751936,2
214753948,3
214754072,4
214754075,10
214754218,3
214754349,1
214754355,8
214754368,3
214754392,8
214754426,2
214754480,13
214754527,1
214754529,1
214754546,2
214757507,7
214757510,6
214757739,4
214757786,1
214757897,8
214758067,3
214758116,1
214758182,4
214758227,1
214758277,3
214758414,1
214758446,2
214758497,1
214758735,4
214758815,1
214758842,2
214758868,1
214758982,1
214759018,4
214759164,1
214759340,8
214759430,2
214759453,8
214759535,3
214759556,2
214759590,2
214759648,1
214759680,1
214759700,1
214759775,6
214759811,3
214759875,6
214759952,1
214759955,4
214759978,2
214759987,3
214760000,1
214760107,1
214760141,3
214760154,4
214760799,2
214761335,9
214761980,2
214762082,3
214762397,2
214762595,4
214762648,1
214762657,3
214762747,3
214762820,1
214762897,3
214762965,2
214763051,3
214763122,3
214763158,2
214763171,1
214763197,1
214763267,1
214763278,2
214763372,1
214763529,6
214763852,2
214764264,1
214764365,3
214764465,2
214764508,1
214764630,1
214764673,3
214764750,3
214764774,2
214764887,8
214764986,2
214765172,5
214765337,3
214765462,2
214765507,1
214766117,3
214766610,3
214766649,3
214766769,1
214766966,9
214767352,3
214767821,2
214768241,2
214768622,6
214768663,1
214768899,3
214768931,2
214769077,6
214769623,2
214769711,2
214770617,4
214776806,1
214776845,1
214778107,7
214778775,2
214778825,1
214779845,4
214782150,1
214782427,1
214782487,1
214782665,2
214782780,6
214782907,1
214783012,1
214783299,1
214783432,2
214783460,1
214783837,3
214784522,3
214784797,2
214786852,1
214787420,3
214787642,1
214787840,2
214787908,2
214788099,2
214788251,3
214788583,2
214789451,6
214789687,2
214789691,1
214790246,1
214790387,2
214790921,6
214790927,3
214791491,1
214791838,3
214791860,1
214791962,3
214792100,2
